userid;age;gender;photoid;x;y;annotation;status;phrase length;validator_userid;validator_age;validator_gender
28;4;female;img08;379;311;It is a very lovely three story building.  There appears to be a fire hydrant in front.  It has a rodiron fence.;correct;112;64;2;male
28;4;female;img08;395;365;It is a very lovely three story building.  There appears to be a fire hydrant in front.  It has a rodiron fence.;correct;112;68;4;female
28;4;female;img12;0;0;It is a store called the elephant house.  It has a red facad and looks like a fun place to check out;cantfind;100;41;5;female
28;4;female;img12;473;362;It is a store called the elephant house.  It has a red facad and looks like a fun place to check out;correct;100;67;3;male
28;4;female;img12;471;315;It is a store called the elephant house.  It has a red facad and looks like a fun place to check out;correct;100;77;3;male
28;4;female;img27;0;0;This is a small building that looks like it is a temporary office for contractors on the job.  It appears to be portable.;cantfind;121;39;2;male
28;4;female;img27;396;349;This is a small building that looks like it is a temporary office for contractors on the job.  It appears to be portable.;correct;121;70;3;male
28;4;female;img27;420;285;This is a small building that looks like it is a temporary office for contractors on the job.  It appears to be portable.;correct;121;79;2;male
28;4;female;img05;520;225;This is a very old looking building with large pillars all around.;correct;66;42;4;female
28;4;female;img05;567;263;This is a very old looking building with large pillars all around.;correct;66;66;3;female
28;4;female;img05;548;239;This is a very old looking building with large pillars all around.;correct;66;74;3;male
30;3;female;img07;416;187;look to your left and you will see a tall building with a white tower on the top;correct;80;36;2;male
30;3;female;img12;474;325;at the last building on the left is the elephant house;correct;54;70;3;male
30;3;female;img12;484;324;at the last building on the left is the elephant house;correct;54;79;2;male
30;3;female;img12;0;0;at the last building on the left is the elephant house;ambiguous;54;50;3;male
30;3;female;img32;610;418;look at the parasols outside by the tables;correct;42;28;4;female
30;3;female;img32;607;418;look at the parasols outside by the tables;correct;42;53;4;female
30;3;female;img32;255;430;look at the parasols outside by the tables;correct;42;66;3;female
30;3;female;img07;0;0;look to your left and you will see a tall building with a white tower on the top;cantfind;80;41;5;female
30;3;female;img07;434;91;look to your left and you will see a tall building with a white tower on the top;correct;80;37;3;female
30;3;female;img23;0;0;look opposite to see the deacon tavern;cantfind;38;38;2;male
30;3;female;img23;0;0;look opposite to see the deacon tavern;cantfind;38;38;2;male
30;3;female;img23;397;168;look opposite to see the deacon tavern;correct;38;88;2;female
30;3;female;img05;702;250;look to your right to see the building across the road;correct;54;55;3;male
30;3;female;img05;682;216;look to your right to see the building across the road;correct;54;48;2;male
30;3;female;img05;527;255;look to your right to see the building across the road;correct;54;54;3;male
32;2;male;img01;652;355;white mini-van moving up the road ahead of grey car.;incorrect;52;48;2;male
32;2;male;img01;643;346;white mini-van moving up the road ahead of grey car.;incorrect;52;49;3;female
32;2;male;img24;149;467;man wearing black jacket along the women moving by the cashmere store.;incorrect;70;28;4;female
32;2;male;img24;139;473;man wearing black jacket along the women moving by the cashmere store.;incorrect;70;37;3;female
32;2;male;img17;471;445;white Peugeot van parked at roadside;incorrect;36;39;2;male
32;2;male;img17;0;0;white Peugeot van parked at roadside;ambiguous;36;41;5;female
32;2;male;img17;469;452;white Peugeot van parked at roadside;incorrect;36;53;4;female
32;2;male;img13;412;397;man with long overcoat moving by the Frankesnstein building nearby Heineken board;incorrect;81;42;4;female
32;2;male;img13;405;402;man with long overcoat moving by the Frankesnstein building nearby Heineken board;incorrect;81;50;3;male
33;1;female;img24;0;0;the building look like being photoshop. It's not fit in the picture;ambiguous;67;41;5;female
33;1;female;img24;0;0;the building look like being photoshop. It's not fit in the picture;cantfind;67;41;5;female
33;1;female;img13;287;341;the coffee shop look so good;correct;28;30;3;female
33;1;female;img13;287;328;the coffee shop look so good;correct;28;37;3;female
33;1;female;img13;298;354;the coffee shop look so good;correct;28;28;4;female
33;1;female;img08;0;0;the building look so normal;ambiguous;27;42;4;female
33;1;female;img15;0;0;the target look so unclear;ambiguous;26;50;3;male
33;1;female;img15;0;0;the target look so unclear;ambiguous;26;50;3;male
35;2;female;img12;481;283;The elephant house store;correct;24;37;3;female
35;2;female;img12;468;287;The elephant house store;correct;24;42;4;female
35;2;female;img12;475;340;The elephant house store;correct;24;55;3;male
35;2;female;img23;391;54;restaurant;correct;10;54;3;male
35;2;female;img01;281;368;building with parked cars in front;incorrect;34;30;3;female
35;2;female;img01;86;328;building with parked cars in front;correct;34;39;2;male
35;2;female;img09;453;389;restaurant;incorrect;10;36;2;male
35;2;female;img09;101;413;restaurant;correct;10;28;4;female
35;2;female;img09;0;0;restaurant;ambiguous;10;41;5;female
36;2;male;img23;395;280;It's an interesting tavern somewhere in an english town,probably.The outside view is very intriguing, and it's oldfashioned style just invites you in.;correct;150;53;4;female
36;2;male;img23;402;311;It's an interesting tavern somewhere in an english town,probably.The outside view is very intriguing, and it's oldfashioned style just invites you in.;correct;150;67;3;male
36;2;male;img23;395;164;It's an interesting tavern somewhere in an english town,probably.The outside view is very intriguing, and it's oldfashioned style just invites you in.;correct;150;70;3;male
36;2;male;img01;0;0;The building of interest is the one on the far left of the image, the second building after the front and big one. Seems like an old building...;ambiguous;144;42;4;female
36;2;male;img01;47;227;The building of interest is the one on the far left of the image, the second building after the front and big one. Seems like an old building...;incorrect;144;38;2;male
36;2;male;img01;65;320;The building of interest is the one on the far left of the image, the second building after the front and big one. Seems like an old building...;correct;144;71;7;male
36;2;male;img06;114;259;The building of interest is in the back, the brown one, and the area of interest in it is the second from the left.;incorrect;115;39;2;male
36;2;male;img06;100;264;The building of interest is in the back, the brown one, and the area of interest in it is the second from the left.;incorrect;115;66;3;female
36;2;male;img06;0;0;The building of interest is in the back, the brown one, and the area of interest in it is the second from the left.;ambiguous;115;68;4;female
36;2;male;img21;0;0;Just look at the first building from the left, the one with really big and nice glass walls.;cantfind;92;41;5;female
36;2;male;img21;222;339;Just look at the first building from the left, the one with really big and nice glass walls.;correct;92;64;2;male
36;2;male;img21;215;366;Just look at the first building from the left, the one with really big and nice glass walls.;correct;92;69;6;female
36;2;male;img02;703;239;The old building at the right of the picture is what you'll have to see.;correct;72;30;3;female
36;2;male;img02;720;233;The old building at the right of the picture is what you'll have to see.;correct;72;28;4;female
36;2;male;img02;731;262;The old building at the right of the picture is what you'll have to see.;correct;72;74;3;male
37;3;female;img31;206;422;A blue colored door at the front of the building.;correct;49;28;4;female
37;3;female;img31;0;0;A blue colored door at the front of the building.;ambiguous;49;41;5;female
37;3;female;img31;0;0;A blue colored door at the front of the building.;ambiguous;49;41;5;female
37;3;female;img23;412;146;Deacon Brodie's Tavern is the name of the building. It has big doors and windows. There's a restaurant called The Royal Mile upstairs.;correct;134;78;4;female
37;3;female;img23;381;162;Deacon Brodie's Tavern is the name of the building. It has big doors and windows. There's a restaurant called The Royal Mile upstairs.;correct;134;83;2;male
37;3;female;img23;496;237;Deacon Brodie's Tavern is the name of the building. It has big doors and windows. There's a restaurant called The Royal Mile upstairs.;correct;134;84;6;male
37;3;female;img29;248;319;A patisserie painted in white.;correct;30;30;3;female
37;3;female;img29;236;310;A patisserie painted in white.;correct;30;69;6;female
37;3;female;img29;240;329;A patisserie painted in white.;correct;30;71;7;male
37;3;female;img11;690;395;A small pillar in front of the building.;correct;40;50;3;male
37;3;female;img11;695;385;A small pillar in front of the building.;correct;40;55;3;male
37;3;female;img11;0;0;A small pillar in front of the building.;cantfind;40;48;2;male
37;3;female;img10;349;335;"Name of the place is ""the Elephant House"". It is red colored.";correct;61;54;3;male
